id,date,predicted_cum_confirmed_cases_true,predicted_cum_confirmed_cases_no_policy
125,2020-03-30,154854.22221340248,2282803.3405003413
125,2020-03-31,168220.13518093573,2423780.0827363245
125,2020-04-01,180422.92349538993,2541083.8752254155
125,2020-04-02,194024.0449192206,2644690.9507853277
125,2020-04-03,209812.26877875644,2736461.04122468
125,2020-04-04,225869.33433541836,2813418.8781031063
125,2020-04-05,249309.90768994327,2886119.7173068263
125,2020-04-06,264365.566919892,2936541.505615215
126,2020-02-26,310,310
126,2020-02-27,539.191969508645,555.8638118957298
126,2020-02-28,766.5748920436207,812.134799126443
126,2020-02-29,1085.3824054428728,1175.3297871927691
126,2020-03-01,1416.1676764991516,1684.9622085618453
126,2020-03-02,1842.8583675966363,2394.254242211735
126,2020-03-03,2474.3048333981,3489.1614769457983
126,2020-03-04,3252.138466690451,4941.585002252099
126,2020-03-05,4280.929285345341,7049.379869733597
126,2020-03-06,5558.134827284393,9860.78508114988
126,2020-03-07,7040.121454249766,13384.16785010118
126,2020-03-08,8617.892229594132,18576.45457835491
126,2020-03-09,10330.58413740062,25204.629319446
126,2020-03-10,12490.275810062343,34951.785078834975
126,2020-03-11,14661.26942751263,47141.95448291192
126,2020-03-12,17499.156957894458,64583.229899551516
126,2020-03-13,20524.622624245992,86871.78476833327
126,2020-03-14,23502.690899141024,113783.93531336011
126,2020-03-15,27666.3286165115,151877.42659375432
126,2020-03-16,32030.10622553766,198832.346329834
126,2020-03-17,37974.79554913574,263900.58927017596
126,2020-03-18,44075.50654489086,340540.4118749825
126,2020-03-19,52195.01256349363,442193.6328104334
126,2020-03-20,61045.3364076401,561553.7157247632
126,2020-03-21,69969.69063702502,693097.2672187474
126,2020-03-22,76153.08528242243,857839.1822521933
126,2020-03-23,81773.47723311883,1035355.5522955309
126,2020-03-24,89529.69941542414,1242313.9081232874
126,2020-03-25,96150.72783860649,1443238.1365452511
126,2020-03-26,104836.70776099086,1655986.1382725404
126,2020-03-27,113024.5014505519,1852530.4365588378
126,2020-03-28,119714.95898921501,2024174.5511884105
126,2020-03-29,129099.62019393485,2194761.005478668
126,2020-03-30,137821.39921211486,2342568.135777805
126,2020-03-31,149635.2900679974,2483784.331610713
126,2020-04-01,159936.70368380996,2599288.3197760293
126,2020-04-02,173313.7936275904,2705163.319518543
126,2020-04-03,186075.06770203417,2791490.9019197864
126,2020-04-04,196749.5833237673,2859306.982131603
126,2020-04-05,211409.4636767862,2920436.749723337
126,2020-04-06,225169.97616107485,2968771.518500222
127,2020-02-26,310,310
127,2020-02-27,516.0188879785599,522.9921204708472
127,2020-02-28,722.8976856340867,741.3504081097568
127,2020-02-29,989.1002175248349,1023.6178166037173
127,2020-03-01,1314.299269598794,1401.5820254018035
127,2020-03-02,1753.152323026173,1921.5344095917008
127,2020-03-03,2377.8226504038307,2672.185518039546
127,2020-03-04,3274.1750545560503,3764.323239823368
127,2020-03-05,4331.64551524471,5112.330399287618
127,2020-03-06,5832.694118512594,7058.4645522055325
127,2020-03-07,7500.318371620258,9295.588544749555
127,2020-03-08,9272.179233030307,12630.768733595225
127,2020-03-09,11246.581302337823,16872.6307542971
127,2020-03-10,13856.840107666814,22816.905661598907
127,2020-03-11,16625.125448149018,31088.89154766599
127,2020-03-12,19507.472613482663,41413.41102142677
127,2020-03-13,23124.87536474259,55737.42576800357
127,2020-03-14,26272.138012548585,71635.42751877707
127,2020-03-15,30771.406218844546,94460.76206765321
127,2020-03-16,35576.5652141878,122681.47098953887
127,2020-03-17,41578.39976629824,160220.33226148153
127,2020-03-18,49015.85868968015,209842.86338940306
127,2020-03-19,56917.570319601116,268881.205499358
127,2020-03-20,66948.04003793343,346165.60723609285
127,2020-03-21,75938.20776789363,427635.3996742851
127,2020-03-22,82219.96278713256,535669.2631329307
127,2020-03-23,88167.37248814254,659147.9696104004
127,2020-03-24,95352.33014460508,807352.8219847109
127,2020-03-25,103858.92568174681,980099.0714447438
127,2020-03-26,111542.6455962678,1158186.2848461857
127,2020-03-27,121052.22562507029,1355320.9849164602
127,2020-03-28,127473.51969724741,1530428.7528522096
127,2020-03-29,137012.10368206428,1723000.0323647251
127,2020-03-30,146274.59013513263,1903813.0271855125
127,2020-03-31,157351.42112171557,2081443.2961931964
127,2020-04-01,170389.94714433656,2250533.496911612
127,2020-04-02,182403.4145742404,2394575.8939292408
127,2020-04-03,197008.53759226814,2527920.2347301375
127,2020-04-04,207297.1827044278,2628797.7279779026
127,2020-04-05,221872.4708846178,2724613.7929332876
127,2020-04-06,235930.3275575999,2802841.8704732545
128,2020-02-26,310,310
128,2020-02-27,489.77436480413337,498.0748706710088
128,2020-02-28,636.3252452921812,656.9861173019192
128,2020-02-29,873.775505502164,912.9778756445577
128,2020-03-01,1146.9984620319765,1223.3470385584408
128,2020-03-02,1493.6229108129967,1621.5191086153704
128,2020-03-03,1925.1035056433568,2122.202867331156
128,2020-03-04,2539.067926875546,2835.65524535491
128,2020-03-05,3224.780253294104,3669.24463271756
128,2020-03-06,4121.830041127936,4775.3172206957515
128,2020-03-07,5365.833224685435,6330.425718681304
128,2020-03-08,6798.007073424401,8490.726656266981
128,2020-03-09,8332.146575677578,11030.946477482976
128,2020-03-10,10069.630495499096,14172.489029528191
128,2020-03-11,12111.263192178947,18461.341382460443
128,2020-03-12,14351.03941914794,23724.076480637817
128,2020-03-13,16995.767611145584,30527.35379442189
128,2020-03-14,20439.56735800325,39937.45283854437
128,2020-03-15,24940.073853285674,52894.633273450294
128,2020-03-16,29663.36121059977,68328.32108329474
128,2020-03-17,34881.43395387003,87106.71161069599
128,2020-03-18,41594.904089434844,112525.85722155115
128,2020-03-19,49176.643166164286,143701.77092633204
128,2020-03-20,58341.77790927777,183662.61107773194
128,2020-03-21,70387.62688387801,237567.86788962205
128,2020-03-22,78618.2238929251,308352.9037919468
128,2020-03-23,85839.9830137279,389341.44201012235
128,2020-03-24,92582.20669653313,481992.5065455829
128,2020-03-25,100984.05044437759,597049.1853908696
128,2020-03-26,109063.05875051998,724025.8284086593
128,2020-03-27,118001.65088168782,867322.4976191006
128,2020-03-28,129198.90356722054,1032712.5974562248
128,2020-03-29,142416.67534553594,1214293.8177856675
128,2020-03-30,154262.98659863783,1387173.562803078
128,2020-03-31,165437.61495974948,1552748.8587535042
128,2020-04-01,179197.21369182563,1725282.5709005808
128,2020-04-02,192546.49202974077,1886210.679417311
128,2020-04-03,207244.1785886025,2041750.2336105336
128,2020-04-04,225402.66042878636,2196535.904044188
128,2020-04-05,246606.2322993896,2343537.944811012
128,2020-04-06,265637.7419584106,2465683.901814606
129,2020-02-26,310,310
129,2020-02-27,520.8169443086849,541.0822351703252
129,2020-02-28,753.2691678764977,809.6863353531527
129,2020-02-29,1080.6612266894504,1193.58988128419
129,2020-03-01,1427.452848214481,1771.6813141896287
129,2020-03-02,1826.2269429065448,2526.8885563373583
129,2020-03-03,2358.354708888814,3607.307288289054
129,2020-03-04,3061.8391126486003,5132.268177547252
129,2020-03-05,3850.5372024884496,7132.893152770471
129,2020-03-06,4998.22533826933,10171.19518487844
129,2020-03-07,6311.5450376747285,14022.312743627326
129,2020-03-08,7973.21866016961,20040.193280534266
129,2020-03-09,9642.409992444549,27296.926517451688
129,2020-03-10,11349.531692183311,37229.80458266203
129,2020-03-11,13438.134010217733,50571.39068129878
129,2020-03-12,15744.92445895532,68008.14209881441
129,2020-03-13,18884.828715225754,93608.9244744937
129,2020-03-14,22059.428983230566,125193.29716567442
129,2020-03-15,26874.992814877693,172777.9206407085
129,2020-03-16,31463.632380917086,228407.1535309957
129,2020-03-17,37023.55943188008,300313.55746242095
129,2020-03-18,43549.03765442044,390384.9230288468
129,2020-03-19,50969.62016336346,498651.79695782624
129,2020-03-20,61221.93472992965,640372.7251789822
129,2020-03-21,71871.94434219823,794387.0510781796
129,2020-03-22,80482.8929771767,989804.2864130358
129,2020-03-23,86935.83093237544,1180491.9925640116
129,2020-03-24,94174.59486780137,1380802.8527336826
129,2020-03-25,101896.67043415707,1580341.9576420928
129,2020-03-26,109546.56930854371,1769107.837298341
129,2020-03-27,120239.66075325765,1961689.207483517
129,2020-03-28,129275.64864661067,2127717.4450560655
129,2020-03-29,143060.21416057314,2298371.8902140125
129,2020-03-30,153838.84003493062,2437843.597442089
129,2020-03-31,165882.2477505263,2565005.089751979
129,2020-04-01,178763.42803756843,2677113.9543683934
129,2020-04-02,191657.49333705613,2772054.4436188275
129,2020-04-03,209275.57499360736,2858430.583591217
129,2020-04-04,224443.7253938864,2924322.3311172174
129,2020-04-05,246906.47608782546,2983462.0518612647
129,2020-04-06,264775.15409630723,3025578.5657657185
130,2020-02-26,310,310
130,2020-02-27,535.6822198353921,545.8912924405837
130,2020-02-28,760.4321949500548,787.8662884539561
130,2020-02-29,1107.2479410090418,1162.2419367791506
130,2020-03-01,1463.6194839751136,1672.3722530940117
130,2020-03-02,1868.1657152380226,2312.2839940065815
130,2020-03-03,2386.140898050171,3182.2297216823335
130,2020-03-04,3130.4219349912228,4478.439986146566
130,2020-03-05,4095.9194939097138,6334.5829007185985
130,2020-03-06,5318.960799520296,8864.162788837815
130,2020-03-07,6920.629203907915,12392.95351677077
130,2020-03-08,8721.78382357751,17525.50442133976
130,2020-03-09,10447.53420090806,23562.498748117683
130,2020-03-10,12478.549638929155,31530.049355571507
130,2020-03-11,14598.342288545087,42862.021441159646
130,2020-03-12,17302.177204923915,59023.78315602835
130,2020-03-13,20256.97891034174,80178.72994138373
130,2020-03-14,23714.158861257605,108493.98627042788
130,2020-03-15,28201.652234554447,147808.36589175422
130,2020-03-16,32164.09430109128,192620.16511000553
130,2020-03-17,36619.08846982353,248901.41675014823
130,2020-03-18,42413.35372489101,324558.15528128797
130,2020-03-19,49981.44884700774,425298.00770413794
130,2020-03-20,58494.80669365454,547063.2128804225
130,2020-03-21,68651.49127344757,694120.7364122048
130,2020-03-22,76248.91452297845,871708.2586639778
130,2020-03-23,81658.55570661613,1045991.5834074656
130,2020-03-24,87246.03700570235,1228803.1652912123
130,2020-03-25,94621.4211735079,1426669.8025358962
130,2020-03-26,103939.26951914154,1631897.7298013046
130,2020-03-27,113389.0167144152,1823573.7972035292
130,2020-03-28,123788.13619959177,2004166.4055900257
130,2020-03-29,136385.0711882629,2177514.0802163286
130,2020-03-30,145831.9372446486,2318109.163846618
130,2020-03-31,155598.63438592473,2444979.5115152057
130,2020-04-01,168182.9161908041,2565749.854003367
130,2020-04-02,183854.2010117559,2677360.525377266
130,2020-04-03,199762.38727097522,2771106.974838429
130,2020-04-04,217125.83920289835,2850780.8729817905
130,2020-04-05,237807.39832559795,2919346.751420635
130,2020-04-06,253529.65242759325,2969287.962756897
131,2020-02-26,310,310
131,2020-02-27,540.4272257279563,554.7041681105026
131,2020-02-28,774.2918007128497,813.0531602664711
131,2020-02-29,1130.5486430639971,1208.496268908611
131,2020-03-01,1491.7191709108436,1792.413050260948
131,2020-03-02,1900.6832555942706,2550.8439939794284
131,2020-03-03,2414.871311028883,3593.799022084777
131,2020-03-04,3187.7786795701722,5230.6280540327525
131,2020-03-05,4123.601448314012,7530.043645120908
131,2020-03-06,5275.908069067238,10670.096573098484
131,2020-03-07,6730.152750807943,15010.21493345976
131,2020-03-08,8424.188630894323,21751.345277034194
131,2020-03-09,10032.845807846494,29998.513822444533
131,2020-03-10,11875.91716148266,41002.25862625167
131,2020-03-11,14195.182391932052,57508.380334535585
131,2020-03-12,16953.098813910914,80426.3361482182
131,2020-03-13,19950.352153443724,110455.39701481932
131,2020-03-14,23379.85067195707,150052.57174337027
131,2020-03-15,28340.40371442399,207680.6109905882
131,2020-03-16,32979.72869588305,274269.9367862332
131,2020-03-17,38212.21986934204,356443.7781543709
131,2020-03-18,45535.372638257635,468047.60092067864
131,2020-03-19,54519.174730261555,606314.9845021933
131,2020-03-20,64637.12502403706,765301.0047421926
131,2020-03-21,76507.52140388839,944473.5728933694
131,2020-03-22,86516.97477580879,1157128.5522122572
131,2020-03-23,94259.8709955862,1355493.7633059954
131,2020-03-24,102112.11762805558,1550067.016227666
131,2020-03-25,113261.52918280973,1754954.3658790519
131,2020-03-26,125743.06284919864,1949981.657800097
131,2020-03-27,138176.21014318537,2125715.299190275
131,2020-03-28,151283.12958883677,2286148.517073728
131,2020-03-29,169302.68710876323,2444603.8157185945
131,2020-03-30,183719.24241638652,2571211.7851286866
131,2020-03-31,198273.48752564107,2680337.935843504
131,2020-04-01,218107.75657666085,2781574.111111363
131,2020-04-02,239892.11232462295,2865987.8258276815
131,2020-04-03,261251.2623667564,2932377.3525328105
131,2020-04-04,283232.7749816113,2985102.558869539
131,2020-04-05,312153.2827699065,3030252.4777176557
131,2020-04-06,334881.4883763123,3062452.8621534393
132,2020-02-26,310,310
132,2020-02-27,533.7431563321592,552.5473969544856
132,2020-02-28,736.8284636744594,786.996995480011
132,2020-02-29,1009.4325819242031,1105.5029047047678
132,2020-03-01,1367.2815831946689,1611.0586268541194
132,2020-03-02,1769.4076644251147,2228.583744135367
132,2020-03-03,2340.7173164165056,3133.0341283250177
132,2020-03-04,3064.3019283199915,4329.679182138829
132,2020-03-05,4082.1484888067916,6116.177252224367
132,2020-03-06,5294.279709426172,8363.856020820067
132,2020-03-07,6657.999600416923,11036.685808618939
132,2020-03-08,8431.367200142697,15529.219558066996
132,2020-03-09,10084.655998406117,20548.079201236185
132,2020-03-10,11883.722732270704,27586.286147949373
132,2020-03-11,13917.777798738412,36377.406476243246
132,2020-03-12,16822.266831413806,49483.39466495771
132,2020-03-13,19752.671277234516,65454.2845234287
132,2020-03-14,22524.404131461513,84034.35726708424
132,2020-03-15,27444.854974097496,114535.79919376194
132,2020-03-16,31768.50276787004,148338.93158918183
132,2020-03-17,37398.753087239806,194226.6273589756
132,2020-03-18,43456.87898238274,249746.0323195258
132,2020-03-19,52244.0133988267,328415.70881941967
132,2020-03-20,61354.451006281095,418761.8381637044
132,2020-03-21,70223.98736542801,516953.12200251635
132,2020-03-22,78925.25594552764,660967.2502231522
132,2020-03-23,84722.85384079872,803849.5461138977
132,2020-03-24,92180.96862600777,972997.3445441124
132,2020-03-25,99095.81323738206,1148734.0152989398
132,2020-03-26,109413.31643194068,1355499.0396571653
132,2020-03-27,118322.77695083022,1549984.8122354005
132,2020-03-28,125148.8606213811,1723949.1700709048
132,2020-03-29,138715.69167942848,1929287.6844825349
132,2020-03-30,148190.92415496457,2094193.5002957268
132,2020-03-31,160124.6951176906,2254988.962193484
